Date,Index_Value
2018-02-27,166.871509
2018-02-28,164.870505
2018-03-01,162.716496
2018-03-02,163.512628
2018-03-05,164.807552
2018-03-06,164.76687
2018-03-07,164.650076
2018-03-08,165.754709
2018-03-09,168.285516
2018-03-12,167.974083
2018-03-13,167.748024
2018-03-14,166.691175
2018-03-15,167.140038
2018-03-16,167.072407
2018-03-19,165.283303
2018-03-20,166.109484
2018-03-21,165.516719
2018-03-22,161.642777
2018-03-23,158.706222
2018-03-26,162.26532
2018-03-27,161.018968
2018-03-28,161.156175
2018-03-29,162.743041
2018-03-29,163.953883
2018-04-02,160.77002
2018-04-03,163.352883
2018-04-04,165.589022
2018-04-05,166.636381
2018-04-06,163.703267
2018-04-09,164.089284
2018-04-10,166.15495
2018-04-11,165.3571
2018-04-12,165.981816
2018-04-13,166.005093
2018-04-16,167.600686
2018-04-17,169.267296
2018-04-18,168.866244
2018-04-19,167.746851
2018-04-20,166.225874
2018-04-23,166.708303
2018-04-24,165.451783
2018-04-25,165.631292
2018-04-26,167.278644
2018-04-27,168.042215
2018-04-30,166.778917
2018-05-01,166.019521
2018-05-02,164.221671
2018-05-03,163.765901
2018-05-04,165.554114
2018-05-07,165.291426
2018-05-08,164.314528
2018-05-09,164.486504
2018-05-10,165.906352
2018-05-11,166.8962
2018-05-14,167.364801
2018-05-15,166.122095
2018-05-16,167.326021
2018-05-17,167.415147
2018-05-18,167.422658
2018-05-21,168.826061
2018-05-22,168.262014
2018-05-23,168.36708
2018-05-24,168.258337
2018-05-25,168.258968
2018-05-29,167.122042
2018-05-30,169.194728
2018-05-31,167.932631
2018-06-01,168.843501
2018-06-04,170.114751
2018-06-05,170.266301
2018-06-06,171.590293
2018-06-07,172.087059
2018-06-08,172.878833
2018-06-11,173.061776
2018-06-12,173.313122
2018-06-13,172.104514
2018-06-14,172.935251
2018-06-15,173.872763
2018-06-18,172.576923
2018-06-19,172.754803
2018-06-20,171.762342
2018-06-21,170.903938
2018-06-22,171.817906
2018-06-25,170.59381
2018-06-26,170.469214
2018-06-27,169.585683
2018-06-28,170.455631
2018-06-29,171.59961
2018-06-29,172.647917
2018-07-02,173.127945
2018-07-03,172.803393
2018-07-05,173.966482
2018-07-06,174.698925
2018-07-09,175.269301
2018-07-10,176.912671
2018-07-11,176.072382
2018-07-12,177.054344
2018-07-13,177.756862
2018-07-16,177.20056
2018-07-17,177.839938
2018-07-18,177.704653
2018-07-19,178.208208
2018-07-20,178.040587
2018-07-23,178.029274
2018-07-24,179.247218
2018-07-25,180.433844
2018-07-26,181.103618
2018-07-27,180.582506
2018-07-30,179.746704
2018-07-31,180.578159
2018-08-01,180.254018
2018-08-02,181.421947
2018-08-03,182.432968
2018-08-06,183.463952
2018-08-07,183.832923
2018-08-08,183.485251
2018-08-09,182.98444
2018-08-10,181.97395
2018-08-13,181.351268
2018-08-14,182.320872
2018-08-15,181.969047
2018-08-16,183.346962
2018-08-17,184.15729
2018-08-20,184.618288
2018-08-21,184.91295
2018-08-22,184.755476
2018-08-23,184.669283
2018-08-24,185.60958
2018-08-27,186.309672
2018-08-28,186.272204
2018-08-29,187.195429
2018-08-30,186.627416
2018-08-31,186.811848
2018-09-04,186.379799
2018-09-05,186.657092
2018-09-06,187.216817
2018-09-07,187.411749
2018-09-10,187.536805
2018-09-11,188.29035
2018-09-12,189.079682
2018-09-13,190.289899
2018-09-14,189.689877
2018-09-17,188.796223
2018-09-18,189.460116
2018-09-19,188.977448
2018-09-20,190.60496
2018-09-21,191.061824
2018-09-24,190.63959
2018-09-25,190.394223
2018-09-26,190.31027
2018-09-27,191.045102
2018-09-28,191.43559
2018-09-28,192.052009
2018-10-01,192.560598
2018-10-02,192.442384
2018-10-03,192.042003
2018-10-04,190.349776
2018-10-05,189.610303
2018-10-08,189.948698
2018-10-09,190.416907
2018-10-10,184.593682
2018-10-11,181.160099
2018-10-12,184.577356
2018-10-15,183.691084
2018-10-16,187.313623
2018-10-17,187.901603
2018-10-18,185.730779
2018-10-19,186.81983
2018-10-22,186.832485
2018-10-23,186.649924
2018-10-24,182.451948
